event_date,obscd,korObs,peak_time,peak_wl,has_peak,window_start,window_end,n_expected,n_actual,missing_rate,included
2024-07-25,1007695,양평군(다문교),,,False,,,193,0,1.0,False
2024-07-25,1007697,양평군(신원리),2024-07-23 16:00:00,0.87,True,2024-07-20 16:00:00,2024-07-28 16:00:00,193,193,0.0,True
2025-08-14,1001602,평창군(송정교),2025-08-14 11:00:00,1.92,True,2025-08-11 11:00:00,2025-08-19 11:00:00,193,168,0.1295,True
2025-08-14,1001620,정선군(송계교),2025-08-14 05:00:00,-0.5,True,2025-08-11 05:00:00,2025-08-19 05:00:00,193,168,0.1295,True
2025-08-14,1001622,정선군(혈천교),2025-08-15 16:00:00,1.14,True,2025-08-12 16:00:00,2025-08-20 16:00:00,193,152,0.2124,True
2025-08-14,1001623,정선군(오장2교),2025-08-15 08:00:00,1.81,True,2025-08-12 08:00:00,2025-08-20 08:00:00,193,160,0.171,True
2025-08-14,1001625,정선군(송천교),2025-08-15 09:00:00,0.68,True,2025-08-12 09:00:00,2025-08-20 09:00:00,193,159,0.1762,True
2025-08-14,1001626,정선군(제1여량교),2025-08-14 10:00:00,1.47,True,2025-08-11 10:00:00,2025-08-19 10:00:00,193,168,0.1295,True
2025-08-14,1001629,정선군(남평대교),2025-08-14 09:00:00,1.66,True,2025-08-11 09:00:00,2025-08-19 09:00:00,193,168,0.1295,True
2025-08-14,1001630,정선군(나전교),2025-08-14 20:00:00,1.3,True,2025-08-11 20:00:00,2025-08-19 20:00:00,193,168,0.1295,True
2025-08-14,1001641,정선군(각희교),2025-08-14 13:00:00,2.26,True,2025-08-11 13:00:00,2025-08-19 13:00:00,193,168,0.1295,True
2025-08-14,1001645,정선군(와평교),2025-08-13 09:00:00,1.49,True,2025-08-10 09:00:00,2025-08-18 09:00:00,193,154,0.2021,True
2025-08-14,1001649,정선군(애산교),2025-08-13 10:00:00,1.58,True,2025-08-10 10:00:00,2025-08-18 10:00:00,193,155,0.1969,True
2025-08-14,1001650,정선군(삼거리교),2025-08-13 17:00:00,1.91,True,2025-08-10 17:00:00,2025-08-18 17:00:00,193,162,0.1606,True
2025-08-14,1001655,정선군(정선제1교),2025-08-15 03:00:00,-0.21,True,2025-08-12 03:00:00,2025-08-20 03:00:00,193,165,0.1451,True
2025-08-14,1001658,정선군(광하교),2025-08-15 07:00:00,0.72,True,2025-08-12 07:00:00,2025-08-20 07:00:00,193,161,0.1658,True
2025-08-14,1001660,정선군(낙동교),2025-08-14 03:00:00,1.35,True,2025-08-11 03:00:00,2025-08-19 03:00:00,193,168,0.1295,True
2025-08-14,1001661,정선군(광탄교),,,False,,,193,0,1.0,False
2025-08-14,1001665,평창군(마하교),2025-08-13 20:00:00,2.63,True,2025-08-10 20:00:00,2025-08-18 20:00:00,193,165,0.1451,True
2025-08-14,1001670,영월군(거운교),2025-08-15 21:00:00,1.43,True,2025-08-12 21:00:00,2025-08-20 21:00:00,193,147,0.2383,True
2025-08-14,1001690,영월군(영월대교),2025-08-15 22:00:00,0.72,True,2025-08-12 22:00:00,2025-08-20 22:00:00,193,146,0.2435,True
2025-08-14,1001695,영월군(신촌교),2025-08-13 10:00:00,1.84,True,2025-08-10 10:00:00,2025-08-18 10:00:00,193,155,0.1969,True
2025-08-14,1002605,평창군(이목정교),2025-08-14 10:00:00,2.23,True,2025-08-11 10:00:00,2025-08-19 10:00:00,193,168,0.1295,True
2025-08-14,1002610,평창군(장평교),2025-08-14 12:00:00,0.3,True,2025-08-11 12:00:00,2025-08-19 12:00:00,193,168,0.1295,True
2025-08-14,1002615,평창군(진전교),2025-08-14 12:00:00,1.47,True,2025-08-11 12:00:00,2025-08-19 12:00:00,193,168,0.1295,True
2025-08-14,1002625,평창군(선애교),2025-08-14 15:00:00,1.51,True,2025-08-11 15:00:00,2025-08-19 15:00:00,193,168,0.1295,True
2025-08-14,1002626,평창군(바이오교),2025-08-13 19:00:00,2.02,True,2025-08-10 19:00:00,2025-08-18 19:00:00,193,164,0.1503,True
2025-08-14,1002635,평창군(사초교),2025-08-13 22:00:00,2.02,True,2025-08-10 22:00:00,2025-08-18 22:00:00,193,167,0.1347,True
2025-08-14,1002636,평창군(하방림교),2025-08-13 20:00:00,1.91,True,2025-08-10 20:00:00,2025-08-18 20:00:00,193,165,0.1451,True
2025-08-14,1002640,평창군(상방림교),2025-08-14 17:00:00,1.38,True,2025-08-11 17:00:00,2025-08-19 17:00:00,193,168,0.1295,True
2025-08-14,1002650,평창군(평창교),2025-08-14 21:00:00,0.92,True,2025-08-11 21:00:00,2025-08-19 21:00:00,193,168,0.1295,True
2025-08-14,1002670,횡성군(둔방내리),2025-08-14 12:00:00,2.88,True,2025-08-11 12:00:00,2025-08-19 12:00:00,193,168,0.1295,True
2025-08-14,1002675,횡성군(안흥교),2025-08-14 18:00:00,1.57,True,2025-08-11 18:00:00,2025-08-19 18:00:00,193,168,0.1295,True
2025-08-14,1002680,영월군(두학교),2025-08-15 00:00:00,0.56,True,2025-08-12 00:00:00,2025-08-20 00:00:00,193,168,0.1295,True
2025-08-14,1002685,영월군(주천교),2025-08-14 00:00:00,1.33,True,2025-08-11 00:00:00,2025-08-19 00:00:00,193,168,0.1295,True
2025-08-14,1002687,영월군(신천교),2025-08-14 06:00:00,0.65,True,2025-08-11 06:00:00,2025-08-19 06:00:00,193,168,0.1295,True
2025-08-14,1002691,영월군(화병교),2025-08-15 10:00:00,6.28,True,2025-08-12 10:00:00,2025-08-20 10:00:00,193,158,0.1813,True
2025-08-14,1002693,영월군(농공단지교),2025-08-13 22:00:00,2.82,True,2025-08-10 22:00:00,2025-08-18 22:00:00,193,167,0.1347,True
2025-08-14,1002698,영월군(팔괴교),2025-08-15 13:00:00,1.27,True,2025-08-12 13:00:00,2025-08-20 13:00:00,193,155,0.1969,True
2025-08-14,1003601,영월군(주채교),2025-08-13 18:00:00,1.97,True,2025-08-10 18:00:00,2025-08-18 18:00:00,193,163,0.1554,True
2025-08-14,1003603,영월군(내리2교),2025-08-13 18:00:00,1.62,True,2025-08-10 18:00:00,2025-08-18 18:00:00,193,163,0.1554,True
2025-08-14,1003605,영월군(충혼교),2025-08-12 00:00:00,1.04,True,2025-08-09 00:00:00,2025-08-17 00:00:00,193,121,0.3731,False
2025-08-14,1003620,영월군(옥동교),2025-08-12 00:00:00,1.59,True,2025-08-09 00:00:00,2025-08-17 00:00:00,193,121,0.3731,False
2025-08-14,1003625,영월군(각동교),2025-08-15 16:00:00,2.96,True,2025-08-12 16:00:00,2025-08-20 16:00:00,193,152,0.2124,True
2025-08-14,1003626,단양군(들골교),2025-08-13 04:00:00,2.88,True,2025-08-10 04:00:00,2025-08-18 04:00:00,193,149,0.228,True
2025-08-14,1003636,단양군(가대교),2025-08-15 21:00:00,2.01,True,2025-08-12 21:00:00,2025-08-20 21:00:00,193,147,0.2383,True
2025-08-14,1003642,단양군(덕천교),2025-08-15 22:00:00,1.22,True,2025-08-12 22:00:00,2025-08-20 22:00:00,193,146,0.2435,True
2025-08-14,1003643,단양군(음지교),,,False,,,193,0,1.0,False
2025-08-14,1003645,단양군(단양1교),2025-08-14 15:00:00,0.32,True,2025-08-11 15:00:00,2025-08-19 15:00:00,193,168,0.1295,True
2025-08-14,1003652,제천시(덕동교),2025-08-13 17:00:00,2.38,True,2025-08-10 17:00:00,2025-08-18 17:00:00,193,162,0.1606,True
2025-08-14,1003654,제천시(송계교),2025-08-12 00:00:00,2.36,True,2025-08-09 00:00:00,2025-08-17 00:00:00,193,121,0.3731,False
2025-08-14,1003657,제천시(강저3교),2025-08-13 06:00:00,0.64,True,2025-08-10 06:00:00,2025-08-18 06:00:00,193,151,0.2176,True
2025-08-14,1003658,제천시(부수동교),2025-08-13 09:00:00,1.15,True,2025-08-10 09:00:00,2025-08-18 09:00:00,193,154,0.2021,True
2025-08-14,1003660,제천시(팔송교),2025-08-13 11:00:00,1.41,True,2025-08-10 11:00:00,2025-08-18 11:00:00,193,156,0.1917,True
2025-08-14,1003661,제천시(구곡교),2025-08-13 08:00:00,2.23,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1003667,제천시(용암교),2025-08-13 17:00:00,2.55,True,2025-08-10 17:00:00,2025-08-18 17:00:00,193,162,0.1606,True
2025-08-14,1004616,청주시(청석굴교),2025-08-15 19:00:00,2.87,True,2025-08-12 19:00:00,2025-08-20 19:00:00,193,149,0.228,True
2025-08-14,1004620,청주시(옥화1교),2025-08-15 21:00:00,1.38,True,2025-08-12 21:00:00,2025-08-20 21:00:00,193,147,0.2383,True
2025-08-14,1004631,괴산군(월문교),2025-08-14 05:00:00,2.97,True,2025-08-11 05:00:00,2025-08-19 05:00:00,193,168,0.1295,True
2025-08-14,1004640,괴산군(적석교),2025-08-14 16:00:00,2.61,True,2025-08-11 16:00:00,2025-08-19 16:00:00,193,168,0.1295,True
2025-08-14,1004645,괴산군(수전교),2025-08-14 13:00:00,0.6,True,2025-08-11 13:00:00,2025-08-19 13:00:00,193,168,0.1295,True
2025-08-14,1004646,괴산군(비도교),2025-08-14 23:00:00,0.99,True,2025-08-11 23:00:00,2025-08-19 23:00:00,193,168,0.1295,True
2025-08-14,1004661,괴산군(제2괴산교),2025-08-15 17:00:00,1.65,True,2025-08-12 17:00:00,2025-08-20 17:00:00,193,151,0.2176,True
2025-08-14,1004670,괴산군(추산교),2025-08-13 08:00:00,1.76,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1004680,충주시(문강교),2025-08-13 17:00:00,1.17,True,2025-08-10 17:00:00,2025-08-18 17:00:00,193,162,0.1606,True
2025-08-14,1004693,괴산군(목도교),2025-08-14 19:00:00,0.39,True,2025-08-11 19:00:00,2025-08-19 19:00:00,193,168,0.1295,True
2025-08-14,1004694,충주시(주덕교),2025-08-15 17:00:00,3.12,True,2025-08-12 17:00:00,2025-08-20 17:00:00,193,151,0.2176,True
2025-08-14,1004695,충주시(국원대교),2025-08-15 19:00:00,1.13,True,2025-08-12 19:00:00,2025-08-20 19:00:00,193,149,0.228,True
2025-08-14,1004696,충주시(봉계교),2025-08-15 16:00:00,2.51,True,2025-08-12 16:00:00,2025-08-20 16:00:00,193,152,0.2124,True
2025-08-14,1005605,충주시(탄금교),2025-08-13 21:00:00,1.08,True,2025-08-10 21:00:00,2025-08-18 21:00:00,193,166,0.1399,True
2025-08-14,1005640,충주시(목계교),2025-08-13 06:00:00,0.66,True,2025-08-10 06:00:00,2025-08-18 06:00:00,193,151,0.2176,True
2025-08-14,1005650,충주시(능암교),2025-08-13 07:00:00,3.15,True,2025-08-10 07:00:00,2025-08-18 07:00:00,193,152,0.2124,True
2025-08-14,1005660,충주시(세포교),2025-08-13 08:00:00,2.4,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1005695,원주시(법천교),2025-08-13 08:00:00,1.21,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1005697,원주시(남한강대교),2025-08-13 08:00:00,0.84,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1006628,횡성군(청곡교),2025-08-14 10:00:00,4.06,True,2025-08-11 10:00:00,2025-08-19 10:00:00,193,168,0.1295,True
2025-08-14,1006630,횡성군(오산교),2025-08-14 11:00:00,3.77,True,2025-08-11 11:00:00,2025-08-19 11:00:00,193,168,0.1295,True
2025-08-14,1006650,횡성군(횡성교),2025-08-14 13:00:00,1.92,True,2025-08-11 13:00:00,2025-08-19 13:00:00,193,168,0.1295,True
2025-08-14,1006660,횡성군(전천교),2025-08-13 11:00:00,1.41,True,2025-08-10 11:00:00,2025-08-18 11:00:00,193,156,0.1917,True
2025-08-14,1006664,원주시(동부교),,,False,,,193,0,1.0,False
2025-08-14,1006665,원주시(원주교),2025-08-13 06:00:00,0.52,True,2025-08-10 06:00:00,2025-08-18 06:00:00,193,151,0.2176,True
2025-08-14,1006666,원주시(가현교),2025-08-13 07:00:00,4.22,True,2025-08-10 07:00:00,2025-08-18 07:00:00,193,152,0.2124,True
2025-08-14,1006670,원주시(옥산교),2025-08-14 16:00:00,2.44,True,2025-08-11 16:00:00,2025-08-19 16:00:00,193,168,0.1295,True
2025-08-14,1006672,원주시(장현교),2025-08-14 16:00:00,2.86,True,2025-08-11 16:00:00,2025-08-19 16:00:00,193,168,0.1295,True
2025-08-14,1006677,원주시(판대2교),2025-08-14 13:00:00,3.47,True,2025-08-11 13:00:00,2025-08-19 13:00:00,193,168,0.1295,True
2025-08-14,1006680,원주시(지정대교),2025-08-14 18:00:00,2.6,True,2025-08-11 18:00:00,2025-08-19 18:00:00,193,168,0.1295,True
2025-08-14,1006685,원주시(봉미교),2025-08-13 07:00:00,3.05,True,2025-08-10 07:00:00,2025-08-18 07:00:00,193,152,0.2124,True
2025-08-14,1006690,원주시(문막교),2025-08-14 20:00:00,2.03,True,2025-08-11 20:00:00,2025-08-19 20:00:00,193,168,0.1295,True
2025-08-14,1007604,안성시(한평교),2025-08-13 21:00:00,2.77,True,2025-08-10 21:00:00,2025-08-18 21:00:00,193,166,0.1399,True
2025-08-14,1007605,이천시(장호원교),2025-08-13 08:00:00,1.72,True,2025-08-10 08:00:00,2025-08-18 08:00:00,193,153,0.2073,True
2025-08-14,1007606,안성시(두현교),2025-08-13 05:00:00,2.78,True,2025-08-10 05:00:00,2025-08-18 05:00:00,193,150,0.2228,True
2025-08-14,1007608,이천시(고당교),2025-08-13 06:00:00,4.09,True,2025-08-10 06:00:00,2025-08-18 06:00:00,193,151,0.2176,True
2025-08-14,1007609,음성군(병암교),,,False,,,193,0,1.0,False
2025-08-14,1007610,음성군(총천교),2025-08-15 17:00:00,1.59,True,2025-08-12 17:00:00,2025-08-20 17:00:00,193,151,0.2176,True
2025-08-14,1007613,음성군(상우교),,,False,,,193,0,1.0,False
2025-08-14,1007615,여주시(원부교),2025-08-13 15:00:00,1.43,True,2025-08-10 15:00:00,2025-08-18 15:00:00,193,160,0.171,True
2025-08-14,1007617,여주시(삼합교),2025-08-13 12:00:00,0.74,True,2025-08-10 12:00:00,2025-08-18 12:00:00,193,157,0.1865,True
2025-08-14,1007620,여주시(강천리),2025-08-14 23:00:00,0.08,True,2025-08-11 23:00:00,2025-08-19 23:00:00,193,168,0.1295,True
2025-08-14,1007625,여주시(남한강교),2025-08-14 23:00:00,2.11,True,2025-08-11 23:00:00,2025-08-19 23:00:00,193,168,0.1295,True
2025-08-14,1007626,여주시(용은교),2025-08-13 09:00:00,3.29,True,2025-08-10 09:00:00,2025-08-18 09:00:00,193,154,0.2021,True
2025-08-14,1007633,강천보(상류),2025-08-13 20:00:00,38.37,True,2025-08-10 20:00:00,2025-08-18 20:00:00,193,165,0.1451,True
2025-08-14,1007634,강천보(하류),2025-08-15 00:00:00,33.75,True,2025-08-12 00:00:00,2025-08-20 00:00:00,193,168,0.1295,True
2025-08-14,1007635,여주시(여주대교),2025-08-13 22:00:00,1.03,True,2025-08-10 22:00:00,2025-08-18 22:00:00,193,167,0.1347,True
2025-08-14,1007637,여주시(당우교),2025-08-14 20:00:00,3.32,True,2025-08-11 20:00:00,2025-08-19 20:00:00,193,168,0.1295,True
2025-08-14,1007639,여주보(상류),2025-08-15 00:00:00,33.39,True,2025-08-12 00:00:00,2025-08-20 00:00:00,193,168,0.1295,True
2025-08-14,1007640,여주시(율극교),2025-08-13 11:00:00,1.53,True,2025-08-10 11:00:00,2025-08-18 11:00:00,193,156,0.1917,True
2025-08-14,1007641,여주보(하류),2025-08-15 02:00:00,29.03,True,2025-08-12 02:00:00,2025-08-20 02:00:00,193,166,0.1399,True
2025-08-14,1007642,이천시(동산교),2025-08-13 07:00:00,1.77,True,2025-08-10 07:00:00,2025-08-18 07:00:00,193,152,0.2124,True
2025-08-14,1007645,이천시(복하교),2025-08-13 09:00:00,0.54,True,2025-08-10 09:00:00,2025-08-18 09:00:00,193,154,0.2021,True
2025-08-14,1007650,여주시(흥천대교),2025-08-13 09:00:00,0.43,True,2025-08-10 09:00:00,2025-08-18 09:00:00,193,154,0.2021,True
2025-08-14,1007655,여주시(양촌교),2025-08-14 18:00:00,0.74,True,2025-08-11 18:00:00,2025-08-19 18:00:00,193,168,0.1295,True
2025-08-14,1007662,이포보(상류),2025-08-13 13:00:00,28.4,True,2025-08-10 13:00:00,2025-08-18 13:00:00,193,158,0.1813,True
2025-08-14,1007664,이포보(하류),2025-08-14 00:00:00,25.53,True,2025-08-11 00:00:00,2025-08-19 00:00:00,193,168,0.1295,True
2025-08-14,1007680,양평군(흑천교),2025-08-14 12:00:00,1.39,True,2025-08-11 12:00:00,2025-08-19 12:00:00,193,168,0.1295,True
2025-08-14,1007685,양평군(양평교),2025-08-13 21:00:00,5.66,True,2025-08-10 21:00:00,2025-08-18 21:00:00,193,166,0.1399,True
2025-08-14,1007687,양평군(여물교),2025-08-14 11:00:00,3.08,True,2025-08-11 11:00:00,2025-08-19 11:00:00,193,168,0.1295,True
2025-08-14,1007688,양평군(보룡교),,,False,,,193,0,1.0,False
2025-08-14,1007690,양평군(봉상교),2025-08-14 11:00:00,2.45,True,2025-08-11 11:00:00,2025-08-19 11:00:00,193,168,0.1295,True
2025-08-14,1007695,양평군(다문교),,,False,,,193,0,1.0,False
2025-08-14,1007697,양평군(신원리),2025-08-13 21:00:00,0.99,True,2025-08-10 21:00:00,2025-08-18 21:00:00,193,166,0.1399,True
