station_id,station_name,stream_code,upstream_1,upstream_1_name,upstream_2,upstream_2_name,fit_start,fit_end,freq,method,lag_steps_upstream_1,reliable_upstream_1,max_corr_upstream_1,n_effective_upstream_1,fallback_reason_upstream_1,ccf_input_branch_upstream_1,missing_rate_joint_upstream_1,max_interp_run_upstream_1,lag_steps_upstream_2,reliable_upstream_2,max_corr_upstream_2,n_effective_upstream_2,fallback_reason_upstream_2,ccf_input_branch_upstream_2,missing_rate_joint_upstream_2,max_interp_run_upstream_2
1016660,광주시(섬뜰교),1016,1016657,광주시(부항교),1016655,경안교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016670,광주시(서하교),1016,1016660,광주시(섬뜰교),1016657,광주시(부항교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1016695,광주시(광동교),1016,1016670,광주시(서하교),1016660,광주시(섬뜰교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1017690,남양주시(팔당댐),1017,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018610,남양주시(팔당대교),1018,1017690,남양주시(팔당댐),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1018619,포천시(마명1교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018620,남양주시(부평교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018623,남양주시(연평대교),1018,1018620,남양주시(부평교),1018619,포천시(마명1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018625,남양주시(내곡교),1018,1018623,남양주시(연평대교),1018620,남양주시(부평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018630,남양주시(진관교),1018,1018625,남양주시(내곡교),1018623,남양주시(연평대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018635,남양주시(퇴계원리),1018,1018630,남양주시(진관교),1018625,남양주시(내곡교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018638,남양주시(왕숙교),1018,1018635,남양주시(퇴계원리),1018630,남양주시(진관교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018640,서울시(광진교),1018,1018638,남양주시(왕숙교),1018635,남양주시(퇴계원리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018650,성남시(궁내교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018653,성남시(둔전교),1018,1018650,성남시(궁내교),1018640,서울시(광진교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018655,서울시(대곡교),1018,1018653,성남시(둔전교),1018650,성남시(궁내교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018658,서울시(대치교),1018,1018655,서울시(대곡교),1018653,성남시(둔전교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018661,양주시(마전3교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018662,서울시(청담대교),1018,,,1018658,서울시(대치교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018665,의정부시(신곡교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018666,의정부시(금신교),1018,1018665,의정부시(신곡교),1018662,서울시(청담대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018669,서울시(창동교),1018,1018666,의정부시(금신교),1018665,의정부시(신곡교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018670,서울시(월계2교),1018,1018669,서울시(창동교),1018666,의정부시(금신교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018675,서울시(중랑교),1018,1018670,서울시(월계2교),1018669,서울시(창동교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018680,서울시(잠수교),1018,1018675,서울시(중랑교),1018670,서울시(월계2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018683,서울시(한강대교),1018,1018680,서울시(잠수교),1018675,서울시(중랑교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018685,구용산,1018,1018683,서울시(한강대교),1018680,서울시(잠수교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018686,서울시(홍남교),1018,1018685,구용산,1018683,서울시(한강대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018690,안양시(충훈1교),1018,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1018692,서울시(신림5교),1018,1018690,안양시(충훈1교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1018693,광명시(시흥대교),1018,1018692,서울시(신림5교),1018690,안양시(충훈1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018695,서울시(너부대교),1018,1018693,광명시(시흥대교),1018692,서울시(신림5교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018697,서울시(오금교),1018,1018695,서울시(너부대교),1018693,광명시(시흥대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1018698,서울시(신대방1교),1018,1018697,서울시(오금교),1018695,서울시(너부대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019606,고양시(은덕교),1019,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1019612,인천시(굴포1교),1019,1019606,고양시(은덕교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1019620,부천시(도두리2교),1019,1019612,인천시(굴포1교),1019606,고양시(은덕교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019630,서울시(행주대교),1019,1019620,부천시(도두리2교),1019612,인천시(굴포1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019635,아라한강갑문(내),1019,1019630,서울시(행주대교),1019620,부천시(도두리2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019636,아라한강갑실,1019,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1019637,아라한강갑문(외),1019,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1019647,박촌1교,1019,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1019648,계양대교,1019,1019647,박촌1교,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1019651,귤현보(상),1019,1019648,계양대교,1019647,박촌1교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019652,귤현보(하),1019,1019651,귤현보(상),1019648,계양대교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019653,벌말교,1019,1019652,귤현보(하),1019651,귤현보(상),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019657,인천시(상야교),1019,1019653,벌말교,1019652,귤현보(하),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019661,김포시(사우교),1019,1019657,인천시(상야교),1019653,벌말교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019663,양주시(제궁교),1019,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1019667,고양시(원당교),1019,,,1019661,김포시(사우교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019675,김포시(전류리),1019,1019667,고양시(원당교),1019663,양주시(제궁교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1019680,파주시(교하교),1019,1019675,김포시(전류리),1019667,고양시(원당교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1021628,철원군(백마교),1021,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1021630,철원군(대마리),1021,1021628,철원군(백마교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1021650,연천군(필승교),1021,1021630,철원군(대마리),1021628,철원군(백마교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1021680,연천군(임진교),1021,1021650,연천군(필승교),1021630,철원군(대마리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022620,철원군(암정교),1022,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1022626,철원군(장수대교),1022,1022620,철원군(암정교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1022630,철원군(삼합교),1022,1022626,철원군(장수대교),1022620,철원군(암정교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022631,토교,1022,1022630,철원군(삼합교),1022626,철원군(장수대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022635,철원군(한탄대교),1022,1022631,토교,1022630,철원군(삼합교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022638,철원군(군탄교),1022,1022635,철원군(한탄대교),1022631,토교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022640,포천시(용담교),1022,1022638,철원군(군탄교),1022635,철원군(한탄대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022641,포천시(제1도평교),1022,1022640,포천시(용담교),1022638,철원군(군탄교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022642,포천시(대회산교),1022,1022641,포천시(제1도평교),1022640,포천시(용담교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022643,포천시(영로대교),1022,1022642,포천시(대회산교),1022641,포천시(제1도평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022644,연천군(한탄강댐),1022,1022643,포천시(영로대교),1022642,포천시(대회산교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022645,연천군(한여울교),1022,1022644,연천군(한탄강댐),1022643,포천시(영로대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022646,포천시(낭유대교),1022,1022645,연천군(한여울교),1022644,연천군(한탄강댐),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022647,포천시(포천대교),1022,1022646,포천시(낭유대교),1022645,연천군(한여울교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022648,포천시(은현교),1022,1022647,포천시(포천대교),1022646,포천시(낭유대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022649,포천시(지현교),1022,1022648,포천시(은현교),1022647,포천시(포천대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022650,포천시(영평교),1022,1022649,포천시(지현교),1022648,포천시(은현교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022651,포천시(가산교),1022,1022650,포천시(영평교),1022649,포천시(지현교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022655,포천시(신백의교),1022,1022651,포천시(가산교),1022650,포천시(영평교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022660,양주시(발운2교),1022,1022655,포천시(신백의교),1022651,포천시(가산교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022661,연천군(보막교),1022,1022660,양주시(발운2교),1022655,포천시(신백의교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022662,연천군(차탄교),1022,1022661,연천군(보막교),1022660,양주시(발운2교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022664,궁신교,1022,1022662,연천군(차탄교),1022661,연천군(보막교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022666,연천군(고탄교),1022,1022664,궁신교,1022662,연천군(차탄교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022668,동두천시(송천교),1022,1022666,연천군(고탄교),1022664,궁신교,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022670,연천군(신천교),1022,1022668,동두천시(송천교),1022666,연천군(고탄교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1022680,연천군(사랑교),1022,1022670,연천군(신천교),1022668,동두천시(송천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023635,파주시(덕천교),1023,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1023640,연천군(삼화교),1023,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1023660,파주시(비룡대교),1023,1023640,연천군(삼화교),1023635,파주시(덕천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023662,연천군(사미천교),1023,1023660,파주시(비룡대교),1023640,연천군(삼화교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023667,파주시(전진교),1023,1023662,연천군(사미천교),1023660,파주시(비룡대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023670,파주시(통일대교),1023,1023667,파주시(전진교),1023662,연천군(사미천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023671,파주시(신우교),1023,1023670,파주시(통일대교),1023667,파주시(전진교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023674,파주시(만장교),1023,1023671,파주시(신우교),1023670,파주시(통일대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023677,파주시(주월교),1023,1023674,파주시(만장교),1023671,파주시(신우교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1023680,파주시(아가메교),1023,1023677,파주시(주월교),1023674,파주시(만장교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101601,수원시(매세교),1101,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1101604,수원시(백년교),1101,1101601,수원시(매세교),,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,,,,,no_upstream_mapping,,,
1101605,화성시(화산교),1101,1101604,수원시(백년교),1101601,수원시(매세교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101606,안성시(현수교),1101,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1101609,금광,1101,1101606,안성시(현수교),1101605,화성시(화산교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101610,안성시(옥산대교),1101,1101609,금광,1101606,안성시(현수교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101611,안성시(평촌교),1101,1101610,안성시(옥산대교),1101609,금광,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101615,고삼,1101,1101611,안성시(평촌교),1101610,안성시(옥산대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101616,안성시(고지교),1101,1101615,고삼,1101611,안성시(평촌교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101618,안성시(한천교),1101,1101616,안성시(고지교),1101615,고삼,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101620,안성시(건천리),1101,1101618,안성시(한천교),1101616,안성시(고지교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101621,용인시(덕성1교),1101,1101620,안성시(건천리),1101618,안성시(한천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101625,이동,1101,1101621,용인시(덕성1교),1101620,안성시(건천리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101628,천안시(안궁교),1101,1101625,이동,1101621,용인시(덕성1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101630,천안시(안성천교),1101,1101628,천안시(안궁교),1101625,이동,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101631,천안시(장천교),1101,1101630,천안시(안성천교),1101628,천안시(안궁교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101635,평택시(군문교),1101,1101631,천안시(장천교),1101630,천안시(안성천교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101645,오산시(탑동대교),1101,,,,,2023-03-01,2024-08-31,1H,ccf_demean_full_v1,,,,,no_upstream_mapping,,,,,,,,no_upstream_mapping,,,
1101650,화성시(수직교),1101,1101645,오산시(탑동대교),1101635,평택시(군문교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101656,용인시(전궁교),1101,1101650,화성시(수직교),1101645,오산시(탑동대교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101663,평택시(진위1교),1101,1101656,용인시(전궁교),1101650,화성시(수직교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101665,평택시(회화리),1101,1101663,평택시(진위1교),1101656,용인시(전궁교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101670,평택시(동연교),1101,1101665,평택시(회화리),1101663,평택시(진위1교),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
1101680,평택시(팽성대교),1101,1101670,평택시(동연교),1101665,평택시(회화리),2023-03-01,2024-08-31,1H,ccf_demean_full_v1,0.0,False,,0.0,missing_series_train_window,raw,,0.0,0.0,False,,0.0,missing_series_train_window,raw,,0.0
